Stops,Stints,Compounds,TotalTime_s
2,"(8, 25, 23)","('Hard', 'Medium', 'Hard')",5038.217437053593
2,"(8, 23, 25)","('Hard', 'Hard', 'Medium')",5038.217437053593
2,"(25, 8, 23)","('Medium', 'Hard', 'Hard')",5038.217437053593
2,"(25, 23, 8)","('Medium', 'Hard', 'Hard')",5038.217437053593
2,"(23, 25, 8)","('Hard', 'Medium', 'Hard')",5038.217437053593
2,"(23, 8, 25)","('Hard', 'Hard', 'Medium')",5038.217437053593
2,"(6, 24, 26)","('Hard', 'Medium', 'Hard')",5038.217891934293
2,"(6, 26, 24)","('Hard', 'Hard', 'Medium')",5038.217891934293
2,"(24, 6, 26)","('Medium', 'Hard', 'Hard')",5038.217891934293
2,"(24, 26, 6)","('Medium', 'Hard', 'Hard')",5038.217891934293
2,"(26, 6, 24)","('Hard', 'Hard', 'Medium')",5038.217891934293
2,"(26, 24, 6)","('Hard', 'Medium', 'Hard')",5038.217891934293
2,"(38, 2, 16)","('Hard', 'Medium', 'Medium')",5038.2183429239385
2,"(2, 38, 16)","('Medium', 'Hard', 'Medium')",5038.2183429239385
2,"(2, 16, 38)","('Medium', 'Medium', 'Hard')",5038.2183429239385
2,"(16, 38, 2)","('Medium', 'Hard', 'Medium')",5038.2183429239385
2,"(16, 2, 38)","('Medium', 'Medium', 'Hard')",5038.2183429239385
2,"(38, 16, 2)","('Hard', 'Medium', 'Medium')",5038.2183429239385
2,"(1, 38, 17)","('Medium', 'Hard', 'Medium')",5038.223983775222
2,"(38, 17, 1)","('Hard', 'Medium', 'Medium')",5038.223983775222
2,"(38, 1, 17)","('Hard', 'Medium', 'Medium')",5038.223983775222
2,"(17, 38, 1)","('Medium', 'Hard', 'Medium')",5038.223983775222
2,"(17, 1, 38)","('Medium', 'Medium', 'Hard')",5038.223983775222
2,"(1, 17, 38)","('Medium', 'Medium', 'Hard')",5038.223983775222
2,"(22, 11, 23)","('Soft', 'Medium', 'Hard')",5038.235584888277
2,"(11, 23, 22)","('Medium', 'Hard', 'Soft')",5038.235584888277
2,"(11, 22, 23)","('Medium', 'Soft', 'Hard')",5038.235584888277
2,"(22, 23, 11)","('Soft', 'Hard', 'Medium')",5038.235584888277
2,"(23, 22, 11)","('Hard', 'Soft', 'Medium')",5038.235584888277
2,"(23, 11, 22)","('Hard', 'Medium', 'Soft')",5038.235584888277
2,"(20, 33, 3)","('Medium', 'Hard', 'Soft')",5038.286219168894
2,"(20, 3, 33)","('Medium', 'Soft', 'Hard')",5038.286219168894
2,"(3, 20, 33)","('Soft', 'Medium', 'Hard')",5038.286219168894
2,"(33, 20, 3)","('Hard', 'Medium', 'Soft')",5038.286219168894
2,"(3, 33, 20)","('Soft', 'Hard', 'Medium')",5038.286219168894
2,"(33, 3, 20)","('Hard', 'Soft', 'Medium')",5038.286219168894
2,"(26, 11, 19)","('Medium', 'Hard', 'Hard')",5038.301745956778
2,"(19, 26, 11)","('Hard', 'Medium', 'Hard')",5038.301745956778
2,"(11, 26, 19)","('Hard', 'Medium', 'Hard')",5038.301745956778
2,"(19, 11, 26)","('Hard', 'Hard', 'Medium')",5038.301745956778
2,"(11, 19, 26)","('Hard', 'Hard', 'Medium')",5038.301745956778
2,"(26, 19, 11)","('Medium', 'Hard', 'Hard')",5038.301745956778
2,"(23, 19, 14)","('Hard', 'Medium', 'Soft')",5038.308120421707
2,"(23, 14, 19)","('Hard', 'Soft', 'Medium')",5038.308120421707
2,"(14, 23, 19)","('Soft', 'Hard', 'Medium')",5038.308120421707
2,"(19, 23, 14)","('Medium', 'Hard', 'Soft')",5038.308120421707
2,"(19, 14, 23)","('Medium', 'Soft', 'Hard')",5038.308120421707
2,"(14, 19, 23)","('Soft', 'Medium', 'Hard')",5038.308120421707
2,"(24, 12, 20)","('Hard', 'Soft', 'Medium')",5038.359189463948
2,"(12, 20, 24)","('Soft', 'Medium', 'Hard')",5038.359189463948
2,"(20, 24, 12)","('Medium', 'Hard', 'Soft')",5038.359189463948
2,"(20, 12, 24)","('Medium', 'Soft', 'Hard')",5038.359189463948
2,"(24, 20, 12)","('Hard', 'Medium', 'Soft')",5038.359189463948
2,"(12, 24, 20)","('Soft', 'Hard', 'Medium')",5038.359189463948
2,"(1, 36, 19)","('Soft', 'Hard', 'Medium')",5038.368804959756
2,"(36, 1, 19)","('Hard', 'Soft', 'Medium')",5038.368804959756
2,"(19, 1, 36)","('Medium', 'Soft', 'Hard')",5038.368804959756
2,"(36, 19, 1)","('Hard', 'Medium', 'Soft')",5038.368804959756
2,"(19, 36, 1)","('Medium', 'Hard', 'Soft')",5038.368804959756
2,"(1, 19, 36)","('Soft', 'Medium', 'Hard')",5038.368804959756
2,"(31, 3, 22)","('Hard', 'Hard', 'Medium')",5038.4622348598305
2,"(31, 22, 3)","('Hard', 'Medium', 'Hard')",5038.4622348598305
2,"(3, 22, 31)","('Hard', 'Medium', 'Hard')",5038.4622348598305
2,"(3, 31, 22)","('Hard', 'Hard', 'Medium')",5038.4622348598305
2,"(22, 31, 3)","('Medium', 'Hard', 'Hard')",5038.4622348598305
2,"(22, 3, 31)","('Medium', 'Hard', 'Hard')",5038.4622348598305
2,"(21, 2, 33)","('Medium', 'Hard', 'Hard')",5038.479898710974
2,"(33, 2, 21)","('Hard', 'Hard', 'Medium')",5038.479898710974
2,"(33, 21, 2)","('Hard', 'Medium', 'Hard')",5038.479898710974
2,"(2, 21, 33)","('Hard', 'Medium', 'Hard')",5038.479898710974
2,"(21, 33, 2)","('Medium', 'Hard', 'Hard')",5038.479898710974
2,"(2, 33, 21)","('Hard', 'Hard', 'Medium')",5038.479898710974
2,"(7, 21, 28)","('Soft', 'Medium', 'Hard')",5038.481575994941
2,"(21, 28, 7)","('Medium', 'Hard', 'Soft')",5038.481575994941
2,"(7, 28, 21)","('Soft', 'Hard', 'Medium')",5038.481575994941
2,"(28, 7, 21)","('Hard', 'Soft', 'Medium')",5038.481575994941
2,"(21, 7, 28)","('Medium', 'Soft', 'Hard')",5038.481575994941
2,"(28, 21, 7)","('Hard', 'Medium', 'Soft')",5038.481575994941
2,"(22, 16, 18)","('Hard', 'Medium', 'Soft')",5038.48307670545
2,"(16, 18, 22)","('Medium', 'Soft', 'Hard')",5038.48307670545
2,"(18, 22, 16)","('Soft', 'Hard', 'Medium')",5038.48307670545
2,"(16, 22, 18)","('Medium', 'Hard', 'Soft')",5038.48307670545
2,"(18, 16, 22)","('Soft', 'Medium', 'Hard')",5038.48307670545
2,"(22, 18, 16)","('Hard', 'Soft', 'Medium')",5038.48307670545
2,"(8, 27, 21)","('Soft', 'Hard', 'Medium')",5038.516003349961
2,"(21, 8, 27)","('Medium', 'Soft', 'Hard')",5038.516003349961
2,"(27, 8, 21)","('Hard', 'Soft', 'Medium')",5038.516003349961
2,"(21, 27, 8)","('Medium', 'Hard', 'Soft')",5038.516003349961
2,"(27, 21, 8)","('Hard', 'Medium', 'Soft')",5038.516003349961
2,"(8, 21, 27)","('Soft', 'Medium', 'Hard')",5038.516003349961
2,"(6, 29, 21)","('Soft', 'Hard', 'Medium')",5038.524262767745
2,"(29, 6, 21)","('Hard', 'Soft', 'Medium')",5038.524262767745
2,"(21, 29, 6)","('Medium', 'Hard', 'Soft')",5038.524262767745
2,"(21, 6, 29)","('Medium', 'Soft', 'Hard')",5038.524262767745
2,"(29, 21, 6)","('Hard', 'Medium', 'Soft')",5038.524262767745
2,"(6, 21, 29)","('Soft', 'Medium', 'Hard')",5038.524262767745
2,"(22, 15, 19)","('Hard', 'Medium', 'Soft')",5038.528563694181
2,"(19, 22, 15)","('Soft', 'Hard', 'Medium')",5038.528563694181
2,"(19, 15, 22)","('Soft', 'Medium', 'Hard')",5038.528563694181
2,"(15, 19, 22)","('Medium', 'Soft', 'Hard')",5038.528563694181
2,"(22, 19, 15)","('Hard', 'Soft', 'Medium')",5038.528563694181
2,"(15, 22, 19)","('Medium', 'Hard', 'Soft')",5038.528563694181
2,"(17, 22, 17)","('Soft', 'Hard', 'Medium')",5038.547449691043
2,"(17, 22, 17)","('Medium', 'Hard', 'Soft')",5038.547449691043
2,"(17, 17, 22)","('Medium', 'Soft', 'Hard')",5038.547449691043
2,"(17, 17, 22)","('Soft', 'Medium', 'Hard')",5038.547449691043
2,"(22, 17, 17)","('Hard', 'Soft', 'Medium')",5038.547449691043
2,"(22, 17, 17)","('Hard', 'Medium', 'Soft')",5038.547449691043
2,"(20, 26, 10)","('Hard', 'Medium', 'Hard')",5038.580402758309
2,"(26, 20, 10)","('Medium', 'Hard', 'Hard')",5038.580402758309
2,"(20, 10, 26)","('Hard', 'Hard', 'Medium')",5038.580402758309
2,"(26, 10, 20)","('Medium', 'Hard', 'Hard')",5038.580402758309
2,"(10, 26, 20)","('Hard', 'Medium', 'Hard')",5038.580402758309
2,"(10, 20, 26)","('Hard', 'Hard', 'Medium')",5038.580402758309
2,"(23, 29, 4)","('Medium', 'Hard', 'Hard')",5038.5817674004065
2,"(29, 4, 23)","('Hard', 'Hard', 'Medium')",5038.5817674004065
2,"(4, 23, 29)","('Hard', 'Medium', 'Hard')",5038.5817674004065
2,"(4, 29, 23)","('Hard', 'Hard', 'Medium')",5038.5817674004065
2,"(29, 23, 4)","('Hard', 'Medium', 'Hard')",5038.5817674004065
2,"(23, 4, 29)","('Medium', 'Hard', 'Hard')",5038.5817674004065
2,"(9, 26, 21)","('Soft', 'Hard', 'Medium')",5038.627544832805
2,"(21, 26, 9)","('Medium', 'Hard', 'Soft')",5038.627544832805
2,"(26, 21, 9)","('Hard', 'Medium', 'Soft')",5038.627544832805
2,"(9, 21, 26)","('Soft', 'Medium', 'Hard')",5038.627544832805
2,"(26, 9, 21)","('Hard', 'Soft', 'Medium')",5038.627544832805
2,"(21, 9, 26)","('Medium', 'Soft', 'Hard')",5038.627544832805
2,"(22, 12, 22)","('Soft', 'Hard', 'Soft')",5038.634706648312
2,"(12, 22, 22)","('Hard', 'Soft', 'Soft')",5038.634706648312
2,"(22, 22, 12)","('Soft', 'Soft', 'Hard')",5038.634706648312
2,"(35, 20, 1)","('Hard', 'Medium', 'Hard')",5038.634758953838
2,"(1, 20, 35)","('Hard', 'Medium', 'Hard')",5038.634758953838
2,"(20, 35, 1)","('Medium', 'Hard', 'Hard')",5038.634758953838
2,"(20, 1, 35)","('Medium', 'Hard', 'Hard')",5038.634758953838
2,"(1, 35, 20)","('Hard', 'Hard', 'Medium')",5038.634758953838
2,"(35, 1, 20)","('Hard', 'Hard', 'Medium')",5038.634758953838
2,"(5, 30, 21)","('Soft', 'Hard', 'Medium')",5038.644063668374
2,"(21, 30, 5)","('Medium', 'Hard', 'Soft')",5038.644063668374
2,"(30, 5, 21)","('Hard', 'Soft', 'Medium')",5038.644063668374
2,"(5, 21, 30)","('Soft', 'Medium', 'Hard')",5038.644063668374
2,"(21, 5, 30)","('Medium', 'Soft', 'Hard')",5038.644063668374
2,"(30, 21, 5)","('Hard', 'Medium', 'Soft')",5038.644063668374
2,"(2, 20, 34)","('Soft', 'Medium', 'Hard')",5038.663681997454
2,"(20, 34, 2)","('Medium', 'Hard', 'Soft')",5038.663681997454
2,"(2, 34, 20)","('Soft', 'Hard', 'Medium')",5038.663681997454
2,"(20, 2, 34)","('Medium', 'Soft', 'Hard')",5038.663681997454
2,"(34, 20, 2)","('Hard', 'Medium', 'Soft')",5038.663681997454
2,"(34, 2, 20)","('Hard', 'Soft', 'Medium')",5038.663681997454
2,"(14, 22, 20)","('Medium', 'Hard', 'Soft')",5038.683910657233
2,"(14, 20, 22)","('Medium', 'Soft', 'Hard')",5038.683910657233
2,"(22, 20, 14)","('Hard', 'Soft', 'Medium')",5038.683910657233
2,"(20, 14, 22)","('Soft', 'Medium', 'Hard')",5038.683910657233
2,"(22, 14, 20)","('Hard', 'Medium', 'Soft')",5038.683910657233
2,"(20, 22, 14)","('Soft', 'Hard', 'Medium')",5038.683910657233
2,"(7, 25, 24)","('Hard', 'Medium', 'Hard')",5038.695998504361
2,"(24, 7, 25)","('Hard', 'Hard', 'Medium')",5038.695998504361
2,"(25, 7, 24)","('Medium', 'Hard', 'Hard')",5038.695998504361
2,"(25, 24, 7)","('Medium', 'Hard', 'Hard')",5038.695998504361
2,"(7, 24, 25)","('Hard', 'Hard', 'Medium')",5038.695998504361
2,"(24, 25, 7)","('Hard', 'Medium', 'Hard')",5038.695998504361
2,"(18, 16, 22)","('Medium', 'Soft', 'Hard')",5038.721682650957
2,"(16, 22, 18)","('Soft', 'Hard', 'Medium')",5038.721682650957
2,"(18, 22, 16)","('Medium', 'Hard', 'Soft')",5038.721682650957
2,"(22, 16, 18)","('Hard', 'Soft', 'Medium')",5038.721682650957
2,"(16, 18, 22)","('Soft', 'Medium', 'Hard')",5038.721682650957
2,"(22, 18, 16)","('Hard', 'Medium', 'Soft')",5038.721682650957
2,"(20, 23, 13)","('Medium', 'Hard', 'Soft')",5038.811557247835
2,"(13, 23, 20)","('Soft', 'Hard', 'Medium')",5038.811557247835
2,"(23, 13, 20)","('Hard', 'Soft', 'Medium')",5038.811557247835
2,"(23, 20, 13)","('Hard', 'Medium', 'Soft')",5038.811557247835
2,"(13, 20, 23)","('Soft', 'Medium', 'Hard')",5038.811557247835
2,"(20, 13, 23)","('Medium', 'Soft', 'Hard')",5038.811557247835
2,"(10, 25, 21)","('Soft', 'Hard', 'Medium')",5038.816200443474
2,"(21, 10, 25)","('Medium', 'Soft', 'Hard')",5038.816200443474
2,"(21, 25, 10)","('Medium', 'Hard', 'Soft')",5038.816200443474
2,"(25, 21, 10)","('Hard', 'Medium', 'Soft')",5038.816200443474
2,"(25, 10, 21)","('Hard', 'Soft', 'Medium')",5038.816200443474
2,"(10, 21, 25)","('Soft', 'Medium', 'Hard')",5038.816200443474
2,"(24, 5, 27)","('Medium', 'Hard', 'Hard')",5038.838496332704
2,"(27, 24, 5)","('Hard', 'Medium', 'Hard')",5038.838496332704
2,"(5, 27, 24)","('Hard', 'Hard', 'Medium')",5038.838496332704
2,"(5, 24, 27)","('Hard', 'Medium', 'Hard')",5038.838496332704
2,"(24, 27, 5)","('Medium', 'Hard', 'Hard')",5038.838496332704
2,"(27, 5, 24)","('Hard', 'Hard', 'Medium')",5038.838496332704
2,"(4, 31, 21)","('Soft', 'Hard', 'Medium')",5038.840978696827
2,"(31, 4, 21)","('Hard', 'Soft', 'Medium')",5038.840978696827
2,"(31, 21, 4)","('Hard', 'Medium', 'Soft')",5038.840978696827
